2026-03-06 00:00:06,274 INFO  [nio-9101-exec-4] [1772726406248] money : ====================
2026-03-06 00:00:06,282 INFO  [nio-9101-exec-4] [1772726406248] money : GET /money-pos/ums/member/pos-search?keyword=180
2026-03-06 00:00:06,282 INFO  [nio-9101-exec-4] [1772726406248] money : WebRequestContext(requestId=1772726406248, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:00:06,282 INFO  [nio-9101-exec-4] [1772726406248] money : > 127.0.0.1
2026-03-06 00:00:06,282 INFO  [nio-9101-exec-4] [1772726406248] money : body: -
2026-03-06 00:00:06,301 INFO  [nio-9101-exec-4] [1772726406248] money : spend time: 27ms
2026-03-06 00:17:14,203 INFO  [nio-9101-exec-5] [1772727434173] money : ====================
2026-03-06 00:17:14,204 INFO  [nio-9101-exec-5] [1772727434173] money : GET /money-pos/gms/goods/pos-search?keyword=.
2026-03-06 00:17:14,206 INFO  [nio-9101-exec-5] [1772727434173] money : WebRequestContext(requestId=1772727434173, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:17:14,206 INFO  [nio-9101-exec-5] [1772727434173] money : > 127.0.0.1
2026-03-06 00:17:14,206 INFO  [nio-9101-exec-5] [1772727434173] money : body: -
2026-03-06 00:17:14,210 INFO  [nio-9101-exec-5] [1772727434173] money : spend time: 7ms
2026-03-06 00:17:14,464 INFO  [nio-9101-exec-6] [1772727434420] money : ====================
2026-03-06 00:17:14,464 INFO  [nio-9101-exec-6] [1772727434420] money : GET /money-pos/gms/goods/pos-search?keyword=.
2026-03-06 00:17:14,464 INFO  [nio-9101-exec-6] [1772727434420] money : WebRequestContext(requestId=1772727434420, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:17:14,464 INFO  [nio-9101-exec-6] [1772727434420] money : > 127.0.0.1
2026-03-06 00:17:14,464 INFO  [nio-9101-exec-6] [1772727434420] money : body: -
2026-03-06 00:17:14,471 INFO  [nio-9101-exec-6] [1772727434420] money : spend time: 7ms
2026-03-06 00:17:38,748 INFO  [nio-9101-exec-3] [1772727458723] money : ====================
2026-03-06 00:17:38,749 INFO  [nio-9101-exec-3] [1772727458723] money : GET /money-pos/auth/own
2026-03-06 00:17:38,749 INFO  [nio-9101-exec-3] [1772727458723] money : WebRequestContext(requestId=1772727458723, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:17:38,749 INFO  [nio-9101-exec-3] [1772727458723] money : > 127.0.0.1
2026-03-06 00:17:38,749 INFO  [nio-9101-exec-3] [1772727458723] money : body: -
2026-03-06 00:17:38,766 INFO  [nio-9101-exec-3] [1772727458723] money : spend time: 18ms
2026-03-06 00:17:39,378 INFO  [nio-9101-exec-8] [1772727459341] money : ====================
2026-03-06 00:17:39,378 INFO  [nio-9101-exec-8] [1772727459341] money : GET /money-pos/dict/detail?dict=memberType
2026-03-06 00:17:39,378 INFO  [nio-9101-exec-8] [1772727459341] money : WebRequestContext(requestId=1772727459341, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:17:39,379 INFO  [nio-9101-exec-8] [1772727459341] money : > 127.0.0.1
2026-03-06 00:17:39,379 INFO  [nio-9101-exec-8] [1772727459341] money : body: -
2026-03-06 00:17:39,385 INFO  [nio-9101-exec-8] [1772727459341] money : spend time: 7ms
2026-03-06 00:17:39,535 INFO  [io-9101-exec-10] [1772727459397] money : ====================
2026-03-06 00:17:39,535 INFO  [io-9101-exec-10] [1772727459397] money : GET /money-pos/ums/member?page=1&size=10
2026-03-06 00:17:39,535 INFO  [io-9101-exec-10] [1772727459397] money : WebRequestContext(requestId=1772727459397, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:17:39,535 INFO  [io-9101-exec-10] [1772727459397] money : > 127.0.0.1
2026-03-06 00:17:39,535 INFO  [io-9101-exec-10] [1772727459397] money : body: -
2026-03-06 00:17:39,671 INFO  [io-9101-exec-10] [1772727459397] money : spend time: 136ms
2026-03-06 00:18:06,457 INFO  [nio-9101-exec-4] [1772727486424] money : ====================
2026-03-06 00:18:06,458 INFO  [nio-9101-exec-4] [1772727486424] money : GET /money-pos/finance/shift-handover?startTime=2026-03-06+00:00:00
2026-03-06 00:18:06,458 INFO  [nio-9101-exec-4] [1772727486424] money : WebRequestContext(requestId=1772727486424, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:18:06,458 INFO  [nio-9101-exec-4] [1772727486424] money : > 127.0.0.1
2026-03-06 00:18:06,458 INFO  [nio-9101-exec-4] [1772727486424] money : body: -
2026-03-06 00:18:06,475 INFO  [nio-9101-exec-4] [1772727486424] money : spend time: 18ms
2026-03-06 00:19:48,569 INFO  [nio-9101-exec-2] [1772727588540] money : ====================
2026-03-06 00:19:48,569 INFO  [nio-9101-exec-2] [1772727588540] money : GET /money-pos/auth/own
2026-03-06 00:19:48,570 INFO  [nio-9101-exec-2] [1772727588540] money : WebRequestContext(requestId=1772727588540, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:19:48,570 INFO  [nio-9101-exec-2] [1772727588540] money : > 127.0.0.1
2026-03-06 00:19:48,570 INFO  [nio-9101-exec-2] [1772727588540] money : body: -
2026-03-06 00:19:48,585 INFO  [nio-9101-exec-2] [1772727588540] money : spend time: 16ms
2026-03-06 00:19:48,774 INFO  [nio-9101-exec-6] [1772727588717] money : ====================
2026-03-06 00:19:48,775 INFO  [nio-9101-exec-6] [1772727588717] money : GET /money-pos/roles/all
2026-03-06 00:19:48,775 INFO  [nio-9101-exec-6] [1772727588717] money : WebRequestContext(requestId=1772727588717, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:19:48,775 INFO  [nio-9101-exec-6] [1772727588717] money : > 127.0.0.1
2026-03-06 00:19:48,775 INFO  [nio-9101-exec-6] [1772727588717] money : body: -
2026-03-06 00:19:48,797 INFO  [nio-9101-exec-6] [1772727588717] money : spend time: 23ms
2026-03-06 00:19:48,912 INFO  [nio-9101-exec-8] [1772727588833] money : ====================
2026-03-06 00:19:48,912 INFO  [nio-9101-exec-8] [1772727588833] money : GET /money-pos/users?page=1&size=10
2026-03-06 00:19:48,912 INFO  [nio-9101-exec-8] [1772727588833] money : WebRequestContext(requestId=1772727588833, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:19:48,913 INFO  [nio-9101-exec-8] [1772727588833] money : > 127.0.0.1
2026-03-06 00:19:48,913 INFO  [nio-9101-exec-8] [1772727588833] money : body: -
2026-03-06 00:19:48,948 INFO  [nio-9101-exec-8] [1772727588833] money : spend time: 36ms
2026-03-06 00:19:49,528 INFO  [nio-9101-exec-9] [1772727589507] money : ====================
2026-03-06 00:19:49,528 INFO  [nio-9101-exec-9] [1772727589507] money : GET /money-pos/auth/own
2026-03-06 00:19:49,528 INFO  [nio-9101-exec-9] [1772727589507] money : WebRequestContext(requestId=1772727589507, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:19:49,528 INFO  [nio-9101-exec-9] [1772727589507] money : > 127.0.0.1
2026-03-06 00:19:49,528 INFO  [nio-9101-exec-9] [1772727589507] money : body: -
2026-03-06 00:19:49,540 INFO  [nio-9101-exec-9] [1772727589507] money : spend time: 12ms
2026-03-06 00:19:49,724 INFO  [nio-9101-exec-1] [1772727589683] money : ====================
2026-03-06 00:19:49,724 INFO  [nio-9101-exec-1] [1772727589683] money : GET /money-pos/permissions
2026-03-06 00:19:49,724 INFO  [nio-9101-exec-1] [1772727589683] money : WebRequestContext(requestId=1772727589683, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:19:49,724 INFO  [nio-9101-exec-1] [1772727589683] money : > 127.0.0.1
2026-03-06 00:19:49,724 INFO  [nio-9101-exec-1] [1772727589683] money : body: -
2026-03-06 00:19:49,996 INFO  [nio-9101-exec-1] [1772727589683] money : spend time: 272ms
2026-03-06 00:19:50,048 INFO  [nio-9101-exec-7] [1772727590008] money : ====================
2026-03-06 00:19:50,048 INFO  [nio-9101-exec-7] [1772727590008] money : GET /money-pos/roles?page=1&size=10
2026-03-06 00:19:50,048 INFO  [nio-9101-exec-7] [1772727590008] money : WebRequestContext(requestId=1772727590008, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:19:50,048 INFO  [nio-9101-exec-7] [1772727590008] money : > 127.0.0.1
2026-03-06 00:19:50,048 INFO  [nio-9101-exec-7] [1772727590008] money : body: -
2026-03-06 00:19:50,074 INFO  [nio-9101-exec-7] [1772727590008] money : spend time: 26ms
2026-03-06 00:19:51,661 INFO  [nio-9101-exec-2] [1772727591635] money : ====================
2026-03-06 00:19:51,661 INFO  [nio-9101-exec-2] [1772727591635] money : GET /money-pos/auth/own
2026-03-06 00:19:51,662 INFO  [nio-9101-exec-2] [1772727591635] money : WebRequestContext(requestId=1772727591635, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:19:51,662 INFO  [nio-9101-exec-2] [1772727591635] money : > 127.0.0.1
2026-03-06 00:19:51,662 INFO  [nio-9101-exec-2] [1772727591635] money : body: -
2026-03-06 00:19:51,671 INFO  [nio-9101-exec-2] [1772727591635] money : spend time: 10ms
2026-03-06 00:19:51,963 INFO  [nio-9101-exec-6] [1772727591909] money : ====================
2026-03-06 00:19:51,963 INFO  [nio-9101-exec-6] [1772727591909] money : GET /money-pos/dict/detail?dict=permissionType
2026-03-06 00:19:51,963 INFO  [nio-9101-exec-6] [1772727591909] money : WebRequestContext(requestId=1772727591909, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:19:51,964 INFO  [nio-9101-exec-6] [1772727591909] money : > 127.0.0.1
2026-03-06 00:19:51,964 INFO  [nio-9101-exec-6] [1772727591909] money : body: -
2026-03-06 00:19:51,971 INFO  [nio-9101-exec-6] [1772727591909] money : spend time: 8ms
2026-03-06 00:19:52,016 INFO  [nio-9101-exec-3] [1772727591986] money : ====================
2026-03-06 00:19:52,016 INFO  [nio-9101-exec-3] [1772727591986] money : GET /money-pos/permissions
2026-03-06 00:19:52,016 INFO  [nio-9101-exec-3] [1772727591986] money : WebRequestContext(requestId=1772727591986, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:19:52,016 INFO  [nio-9101-exec-3] [1772727591986] money : > 127.0.0.1
2026-03-06 00:19:52,016 INFO  [nio-9101-exec-3] [1772727591986] money : body: -
2026-03-06 00:19:52,210 INFO  [nio-9101-exec-3] [1772727591986] money : spend time: 194ms
2026-03-06 00:19:53,552 INFO  [nio-9101-exec-8] [1772727593530] money : ====================
2026-03-06 00:19:53,553 INFO  [nio-9101-exec-8] [1772727593530] money : GET /money-pos/auth/own
2026-03-06 00:19:53,553 INFO  [nio-9101-exec-8] [1772727593530] money : WebRequestContext(requestId=1772727593530, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:19:53,553 INFO  [nio-9101-exec-8] [1772727593530] money : > 127.0.0.1
2026-03-06 00:19:53,553 INFO  [nio-9101-exec-8] [1772727593530] money : body: -
2026-03-06 00:19:53,566 INFO  [nio-9101-exec-8] [1772727593530] money : spend time: 14ms
2026-03-06 00:19:53,790 INFO  [io-9101-exec-10] [1772727593702] money : ====================
2026-03-06 00:19:53,791 INFO  [io-9101-exec-10] [1772727593702] money : GET /money-pos/dict?page=1&size=10
2026-03-06 00:19:53,791 INFO  [io-9101-exec-10] [1772727593702] money : WebRequestContext(requestId=1772727593702, lang=zh-cn, timezone=GMT+08:00)
2026-03-06 00:19:53,791 INFO  [io-9101-exec-10] [1772727593702] money : > 127.0.0.1
2026-03-06 00:19:53,791 INFO  [io-9101-exec-10] [1772727593702] money : body: -
2026-03-06 00:19:53,815 INFO  [io-9101-exec-10] [1772727593702] money : spend time: 25ms
2026-03-06 00:19:57,182 INFO  [nio-9101-exec-1] [1772727597162] money : ====================
2026-03-06 00:19:57,183 INFO  [nio-9101-exec-1] [1772727597162] money : GET /money-pos/dict/detail?dict=memberType
2026-03-06 00:19:57,183 INFO  [nio-9101-exec-1] [1772727597162] money : WebRequestContext(requestId=1772727597162, lang=zh-cn, timezone=GMT+08:00)
